substrate_flux,o2_flux,growth_rate
-4.0,-17.5,1.0374518691248842
-4.0,-18.0,1.0539435227059821
-4.0,-18.5,1.0704351762870894
-4.0,-19.0,1.0869268298681787
-4.0,-19.5,1.1034184834492862
-4.0,-20.0,1.1199101370303883
-4.5,0.0,0.2415015570971728
-4.5,-0.5,0.2671079609134281
-4.5,-1.0,0.29204542614392953
-4.5,-1.5,0.31698289137443747
-4.5,-2.0,0.3419203566049435
-4.5,-2.5,0.3668578218354443
-4.5,-3.0,0.3917952870659557
-4.5,-3.5,0.4167327522964574
-4.5,-4.0,0.44167021752696867
-4.5,-4.5,0.46660768275747533
-4.5,-5.0,0.49154514798797944
-4.5,-5.5,0.5164826132184865
-4.5,-6.0,0.5414200784489905
-4.5,-6.5,0.5663575436794855
-4.5,-7.0,0.5912950089099948
-4.5,-7.5,0.6141988372338069
-4.5,-8.0,0.6358065359931394
-4.5,-8.5,0.6574142347524631
-4.5,-9.0,0.679021933511791
-4.5,-9.5,0.700629632271118
-4.5,-10.0,0.7222373310304429
-4.5,-10.5,0.7438450297897685
-4.5,-11.0,0.7654527285490911
-4.5,-11.5,0.787060427308416
-4.5,-12.0,0.808668126067728
-4.5,-12.5,0.8302758248270665
-4.5,-13.0,0.8518835235863944
-4.5,-13.5,0.8734912223457251
-4.5,-14.0,0.8950989211050411
-4.5,-14.5,0.9167066198643752
-4.5,-15.0,0.938314318623697
-4.5,-15.5,0.9599220173830172
-4.5,-16.0,0.9815297161423503
-4.5,-16.5,1.0031374149016674
-4.5,-17.0,1.0247451136609975
-4.5,-17.5,1.0418919297044067
-4.5,-18.0,1.0583835832854998
-4.5,-18.5,1.0748752368665966
-4.5,-19.0,1.0913668904476979
-4.5,-19.5,1.1078585440287934
-4.5,-20.0,1.1243501976098897
-5.0,0.0,0.24150155709717963
-5.0,-0.5,0.26710796091341776
-5.0,-1.0,0.2920454261439276
-5.0,-1.5,0.3169828913744371
-5.0,-2.0,0.34192035660494285
-5.0,-2.5,0.36685782183544824
-5.0,-3.0,0.391795287065955
-5.0,-3.5,0.416732752296458
-5.0,-4.0,0.4416702175269647
-5.0,-4.5,0.4666076827574697
-5.0,-5.0,0.49154514798797627
-5.0,-5.5,0.5164826132184873
-5.0,-6.0,0.5414200784489879
-5.0,-6.5,0.5663575436794901
-5.0,-7.0,0.5912950089099976
-5.0,-7.5,0.6141988372338136
-5.0,-8.0,0.6358065359931425
-5.0,-8.5,0.6574142347524614
-5.0,-9.0,0.6790219335117975
-5.0,-9.5,0.7006296322711167
-5.0,-10.0,0.7222373310304379
