,gene_id,gene_name,wild_type_growth,knockout_growth,growth_ratio,growth_drop,is_essential,reactions
b3281,b3281,aroE,0.9823718127269814,2.948579222987425e-16,3.001490051717198e-16,0.982371812726981,True,['SHK3Dr']
b3390,b3390,aroK,0.9823718127269814,-1.59147344440769e-16,-1.620031666004233e-16,0.9823718127269815,True,['SHKK']
b0388,b0388,aroL,0.9823718127269814,-1.59147344440769e-16,-1.620031666004233e-16,0.9823718127269815,True,['SHKK']
b3939,b3939,metB,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['SHSL1']
b0386,b0386,proC,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['P5CR']
b1388,b1388,paaA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['PACCOAE']
b1981,b1981,shiA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SKMt2pp']
b1389,b1389,paaB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['PACCOAE']
b1206,b1206,dauA,0.9823718127269814,0.9816016874721422,0.9992160552197631,0.0007701252548392157,False,['SO4t2pp']
b1392,b1392,paaE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['PACCOAE']
b1584,b1584,speG,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['SPMDAT1', 'SPMDAT2']"
b1390,b1390,paaC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['PACCOAE']
b1600,b1600,mdtJ,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SPMDt3pp']
b1391,b1391,paaD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['PACCOAE']
b1599,b1599,mdtI,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SPMDt3pp']
b3908,b3908,sodA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SPODM']
b1398,b1398,paaK,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['PACCOAL']
b1656,b1656,sodB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SPODM']
b1646,b1646,sodC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SPODMpp']
b1525,b1525,sad,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['SSALx', 'SSALy']"
b0133,b0133,panC,0.9823718127269814,3.1805991240998032e-12,3.237673437790044e-12,0.9823718127238008,True,['PANTS']
b1278,b1278,pgpB,0.9823718127269814,-2.610366676644288e-16,-2.657208444731461e-16,0.9823718127269816,True,"['PGPP120', 'PAPA161pp', 'PAPA161', 'PGPP160', 'PGPP161', 'PAPA140pp', 'PAPA181', 'PAPA160', 'PAPA120', 'PAPA120pp', 'PGPP181', 'UDCPDP', 'PAPA160pp', 'PGPP160pp', 'PGPP180', 'PAPA141pp', 'PGPP120pp', 'PGPP180pp', 'PAPA141', 'PGPP181pp', 'PAPA180', 'PGPP161pp', 'PAPA140', 'PGPP140', 'PGPP141', 'PGPP141pp', 'PGPP140pp', 'PAPA180pp', 'UDCPDPpp', 'PAPA181pp']"
b2661,b2661,gabD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SSALy']
b2260,b2260,menE,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SUCBZL']
b0087,b0087,mraY,0.9823718127269814,-1.0883255709414793e-16,-1.1078550471846085e-16,0.9823718127269815,True,['PAPPT3']
b2261,b2261,menC,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['SUCBZS']
b2762,b2762,cysH,0.9823718127269814,-2.9588420100405464e-16,-3.0119369995226656e-16,0.9823718127269817,True,"['PAPSR', 'PAPSR2']"
b0722,b0722,sdhD,0.9823718127269814,0.9566911236138157,0.9738584833354713,0.025680689113165678,False,['SUCDi']
b0723,b0723,sdhA,0.9823718127269814,0.9566911236138157,0.9738584833354713,0.025680689113165678,False,['SUCDi']
b1489,b1489,dosP,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['PDE4', 'PDE1']"
b0724,b0724,sdhB,0.9823718127269814,0.9566911236138157,0.9738584833354713,0.025680689113165678,False,['SUCDi']
b0721,b0721,sdhC,0.9823718127269814,0.9566911236138157,0.9738584833354713,0.025680689113165678,False,['SUCDi']
b0115,b0115,aceF,0.9823718127269814,0.965267486542294,0.9825887449506443,0.01710432618468738,False,['PDH']
b0729,b0729,sucD,0.9823718127269814,0.9794797645369988,0.9970560554033462,0.0028920481899825656,False,['SUCOAS']
b0728,b0728,sucC,0.9823718127269814,0.9794797645369988,0.9970560554033462,0.0028920481899825656,False,['SUCOAS']
b0114,b0114,aceE,0.9823718127269814,0.965267486542294,0.9825887449506443,0.01710432618468738,False,['PDH']
b1521,b1521,uxaB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['TAGURr']
b1638,b1638,pdxH,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,"['PYAM5PO', 'PDX5POi']"
b2464,b2464,talA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['TALA']
b0052,b0052,pdxA,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['PDX5PS']
b0008,b0008,talB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['TALA']
b3062,b3062,ttdB,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['TARTD']
b2564,b2564,pdxJ,0.9823718127269814,-5.725802121710918e-17,-5.82854887277005e-17,0.9823718127269815,True,['PDX5PS']
b3061,b3061,ttdA,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['TARTD']
b3063,b3063,ttdT,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['TARTRt7pp']
b0368,b0368,tauD,0.9823718127269814,0.9823718127269769,0.9999999999999954,4.440892098500626e-15,False,['TAUDO']
